Entity Name,Branch Region,Branch,Division,Due Date,Top Level Customer ID,Top Level Customer Name,Customer ID,Customer,Billing Group ID,Billing Group,Invoice ID,Invoice #,Issue Date,Total,Outstanding,Delivery,Status,FY
Connect Resources (NSW) Pty Ltd,,,,10.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17660,INV0149,2022-11-10,4242.06,4242.06,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,10.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17657,INV0146,2022-11-10,7420.33,7420.33,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,10.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17656,INV0145,2022-11-10,4903.42,4903.42,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,10.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17655,INV0144,2022-11-10,4491.27,4491.27,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,10.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17654,INV0143,2022-11-10,335.41,335.41,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.11.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17653,INV0142,2022-11-10,1709.15,1709.15,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.11.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17652,INV0141,2022-11-10,1326.33,1326.33,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,10.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17658,INV0147,2022-11-10,2611.62,2611.62,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17676,INV0165,2022-11-17,2680.96,2680.96,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,69,Georgiou,69,Georgiou,,,17682,INV0171,2022-11-17,4482.82,4482.82,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,69,Georgiou,69,Georgiou,,,17681,INV0170,2022-11-17,3969.52,3969.52,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,1.12.2022,93,Devcon Civil,93,Devcon Civil,,,17680,INV0169,2022-11-17,393.93,393.93,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17954,INV0189,2022-11-17,3065.91,3065.91,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17677,INV0166,2022-11-17,3723.79,3723.79,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17675,INV0164,2022-11-17,3527.07,3527.07,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17678,INV0167,2022-11-17,3532.16,3532.16,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17673,INV0162,2022-11-17,10086.73,10086.73,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17672,INV0161,2022-11-17,9960.39,9960.39,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17671,INV0160,2022-11-17,7713.95,7713.95,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17670,INV0159,2022-11-17,3618.29,3618.29,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,1.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17669,INV0158,2022-11-17,6249.78,6249.78,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,1.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17668,INV0157,2022-11-17,2882.73,2882.73,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,1.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17667,INV0156,2022-11-17,1176.07,1176.07,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,17.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17674,INV0163,2022-11-17,3170.35,3170.35,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,8.12.2022,69,Georgiou,69,Georgiou,,,17953,INV0188,2022-11-24,4012.68,4012.68,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,8.12.2022,69,Georgiou,69,Georgiou,,,17952,INV0187,2022-11-24,4595.77,4595.77,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17949,INV0184,2022-11-24,2873.11,2873.11,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17948,INV0183,2022-11-24,11335.39,11335.39,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17946,INV0181,2022-11-24,2543.77,2543.77,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17947,INV0182,2022-11-24,8520.04,8520.04,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17944,INV0179,2022-11-24,2108.29,2108.29,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17943,INV0178,2022-11-24,11262.65,11262.65,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17942,INV0177,2022-11-24,1548.02,1548.02,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,8.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17939,INV0174,2022-11-24,2762.03,2762.03,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,8.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17938,INV0173,2022-11-24,3691.3,3691.3,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,8.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17937,INV0172,2022-11-24,1916.31,1916.31,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,24.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17945,INV0180,2022-11-24,1866.63,1866.63,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17969,INV0204,2022-11-30,8922.99,8922.99,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17970,INV0205,2022-11-30,2914.43,2914.43,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,93,Devcon Civil,93,Devcon Civil,,,17971,INV0206,2022-11-30,335.73,335.73,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,93,Devcon Civil,93,Devcon Civil,,,17972,INV0207,2022-11-30,335.73,335.73,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,69,Georgiou,69,Georgiou,,,17976,INV0211,2022-11-30,2097.02,2097.02,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,69,Georgiou,69,Georgiou,,,17974,INV0209,2022-11-30,1822.38,1822.38,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,69,Georgiou,69,Georgiou,,,17975,INV0210,2022-11-30,3969.52,3969.52,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,69,Georgiou,69,Georgiou,,,17977,INV0212,2022-11-30,2312.87,2312.87,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,69,Georgiou,69,Georgiou,,,17978,INV0213,2022-11-30,3002.65,3002.65,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,93,Devcon Civil,93,Devcon Civil,,,17973,INV0208,2022-11-30,463.07,463.07,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17967,INV0202,2022-11-30,1594.97,1594.97,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17968,INV0203,2022-11-30,1316.5,1316.5,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17965,INV0200,2022-11-30,8783.95,8783.95,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17966,INV0201,2022-11-30,3907.49,3907.49,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17956,INV0191,2022-11-30,4334.47,4334.47,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17957,INV0192,2022-11-30,2613.46,2613.46,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17958,INV0193,2022-11-30,3581.99,3581.99,Email/PDF,Viewed,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17959,INV0194,2022-11-30,3706.32,3706.32,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,17955,INV0190,2022-11-30,3142.06,3142.06,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17961,INV0196,2022-11-30,3355.69,3355.69,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17962,INV0197,2022-11-30,1625.15,1625.15,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17963,INV0198,2022-11-30,2108.29,2108.29,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17964,INV0199,2022-11-30,2543.77,2543.77,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,30.12.2022,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,17960,INV0195,2022-11-30,5774.4,5774.4,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18256,INV0241,2022-12-08,7022.73,7022.73,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,22.12.2022,69,Georgiou,69,Georgiou,,,18263,INV0248,2022-12-08,3911.25,3911.25,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,22.12.2022,69,Georgiou,69,Georgiou,,,18262,INV0247,2022-12-08,3854.77,3854.77,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,22.12.2022,69,Georgiou,69,Georgiou,,,18261,INV0246,2022-12-08,4539.3,4539.3,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,22.12.2022,69,Georgiou,69,Georgiou,,,18260,INV0245,2022-12-08,3969.52,3969.52,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18259,INV0244,2022-12-08,1954.1,1954.1,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18258,INV0243,2022-12-08,1275.19,1275.19,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18257,INV0242,2022-12-08,12255.28,12255.28,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18255,INV0240,2022-12-08,4049.79,4049.79,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,22.12.2022,69,Georgiou,69,Georgiou,,,18264,INV0249,2022-12-08,3970.35,3970.35,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18253,INV0238,2022-12-08,3381.68,3381.68,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,22.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18246,INV0231,2022-12-08,2645.5,2645.5,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,22.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18247,INV0232,2022-12-08,3001.49,3001.49,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,22.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18248,INV0233,2022-12-08,5546.86,5546.86,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18254,INV0239,2022-12-08,4246.01,4246.01,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18250,INV0235,2022-12-08,3845.63,3845.63,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18251,INV0236,2022-12-08,3184.7,3184.7,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18252,INV0237,2022-12-08,649.17,649.17,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,7.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18249,INV0234,2022-12-08,14472.05,14472.05,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18411,INV0261,2022-12-15,3903.94,3903.94,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,69,Georgiou,69,Georgiou,,,18419,INV0269,2022-12-15,4595.77,4595.77,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,69,Georgiou,69,Georgiou,,,18418,INV0268,2022-12-15,4024.2,4024.2,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,93,Devcon Civil,93,Devcon Civil,,,18417,INV0267,2022-12-15,590.94,590.94,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,93,Devcon Civil,93,Devcon Civil,,,18416,INV0266,2022-12-15,416.32,416.32,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18414,INV0264,2022-12-15,7911.82,7911.82,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18413,INV0263,2022-12-15,3814.15,3814.15,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18412,INV0262,2022-12-15,7428.48,7428.48,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,69,Georgiou,69,Georgiou,,,18420,INV0270,2022-12-15,4012.68,4012.68,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18410,INV0260,2022-12-15,855.24,855.24,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18408,INV0258,2022-12-15,709.51,709.51,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18407,INV0257,2022-12-15,3924.43,3924.43,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18406,INV0256,2022-12-15,9182.81,9182.81,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18405,INV0255,2022-12-15,7895.07,7895.07,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18404,INV0254,2022-12-15,3728.21,3728.21,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18403,INV0253,2022-12-15,3056.97,3056.97,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18402,INV0252,2022-12-15,2971.98,2971.98,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18401,INV0251,2022-12-15,1792.6,1792.6,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,29.12.2022,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18400,INV0250,2022-12-15,715.0,715.0,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,14.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18409,INV0259,2022-12-15,1520.49,1520.49,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18575,INV0284,2022-12-22,19385.78,19385.78,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,69,Georgiou,69,Georgiou,,,18577,INV0286,2022-12-22,1541.9,1541.9,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,69,Georgiou,69,Georgiou,,,18578,INV0287,2022-12-22,1541.9,1541.9,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,69,Georgiou,69,Georgiou,,,18579,INV0288,2022-12-22,770.96,770.96,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,69,Georgiou,69,Georgiou,,,18584,INV0293,2022-12-22,4539.3,4539.3,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,69,Georgiou,69,Georgiou,,,18581,INV0290,2022-12-22,1541.9,1541.9,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,69,Georgiou,69,Georgiou,,,18582,INV0291,2022-12-22,4324.74,4324.74,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,69,Georgiou,69,Georgiou,,,18583,INV0292,2022-12-22,4261.02,4261.02,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18574,INV0283,2022-12-22,11092.85,11092.85,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,69,Georgiou,69,Georgiou,,,18580,INV0289,2022-12-22,1541.9,1541.9,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18573,INV0282,2022-12-22,2314.21,2314.21,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18572,INV0281,2022-12-22,4442.38,4442.38,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18571,INV0280,2022-12-22,2102.99,2102.99,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18570,INV0279,2022-12-22,626.91,626.91,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18569,INV0278,2022-12-22,6908.28,6908.28,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18568,INV0277,2022-12-22,18633.26,18633.26,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18567,INV0276,2022-12-22,6826.28,6826.28,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18566,INV0275,2022-12-22,1459.13,1459.13,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,21.1.2023,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,18565,INV0274,2022-12-22,2429.88,2429.88,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18564,INV0273,2022-12-22,5418.09,5418.09,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18563,INV0272,2022-12-22,2626.11,2626.11,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,5.1.2023,100,Blue Mountains Pipe & Civil Pty Ltd,100,Blue Mountains Pipe & Civil Pty Ltd,,,18562,INV0271,2022-12-22,594.31,594.31,Email/PDF,Viewed,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18777,INV0310,2023-01-12,2962.01,2962.01,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18778,INV0311,2023-01-12,2593.35,2593.35,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18779,INV0312,2023-01-12,2706.64,2706.64,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18781,INV0314,2023-01-12,1598.38,1598.38,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18786,INV0319,2023-01-12,3123.86,3123.86,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18783,INV0316,2023-01-12,4278.42,4278.42,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18784,INV0317,2023-01-12,3365.2,3365.2,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18785,INV0318,2023-01-12,2684.22,2684.22,Email/PDF,Sent,22/23
Connect Resources (NSW) Pty Ltd,,,,26.1.2023,69,Georgiou,69,Georgiou,,,18776,INV0309,2023-01-12,2593.35,2593.35,Email/PDF,Sent,22/23
